	X0.hr.rep.1	X2.hr.rep.1	X4.hr.rep.1	X6.hr.rep.1	X12.hr.rep.1	X24.hr.rep.1	X0.hr.rep.2	X2.hr.rep.2	X4.hr.rep.2	X6.hr.rep.2	X12.hr.rep.2	X24.hr.rep.2	X0.hr.rep.3	X2.hr.rep.3	X4.hr.rep.3	X6.hr.rep.3	X12.hr.rep.3	X24.hr.rep.3	GN	logFC	AveExpr	t	P.Value	adj.P.Val	B	Significance
A6NDG6	4.79107772129719	4.94662513482702	4.82501430767786	4.42734216222488	4.58948427753399	4.29145103385603	5.1835082551931	5.41554989597542	5.12774517066765	5.48356990746774	5.15274325192904	4.90467430183387	5.36986819836237	5.54635448492784	5.38124482487522	5.18072655268942	4.98221481044422	4.86224604330361	PGP	0.188025113625873	5.20883061509716	1.53486363166926	0.163734585984864	0.778334577108767	-4.54166788880418	Not significant
A6NHR9	4.28965845937083	4.2044638614218	4.42241778964487	4.6464663037158	4.46096487795089	4.65578977329403	4.63647597011509	4.80956255407948	4.80880175506109	4.75166000747654	4.89413874663128	5.15043561858408	4.21872602422156	4.36303042145718	4.23395294359336	4.33474027797404	4.44507677729718	4.74728826269524	SMCHD1	0.0773987944169924	4.42031954844432	0.601429514028203	0.564363900235467	0.919260259349989	-5.31959817143857	Not significant
A6NIH7	5.41538690743151	5.25118325076686	5.51131068593999	5.24727773853335	5.37796468167547	5.32448540688199	3.93422774613152	3.55841769324576	3.38786843571354	3.44606523521906	3.53805865760935	3.32227106467035	4.92395470897498	5.08556133983545	5.15620433896053	4.82746000488959	5.00233667823463	4.72894251424852	UNC119B	-0.126135692896647	4.69478860773101	-0.86952165953745	0.410133071127499	0.881372702927417	-5.14918270075606	Not significant
A8CG34	4.92808504487503	4.98615784595252	4.9566796014384	5.55397901293445	5.23679530516514	5.45244468927038	2.86587054901662	3.10017619529207	3.40752978627315	3.68413673018016	3.72740737034898	3.38589514394476	3.04880746829666	3.28089421607092	2.67521477419758	3.21573825445341	3.40454678359841	3.40627508295507	POM121C	0.174821731709065	3.7016652199173	1.39363936615824	0.201279764750577	0.792243575794515	-4.68728807715866	Not significant
A9UHW6	4.95457355080362	4.4913535561932	4.7669973479353	4.65560293101	4.32932449445689	3.84089207751027	6.25806723708533	6.37328130729793	6.26069177863105	6.2081910231947	5.92624644332952	5.46011979998214	4.89744896058259	5.12516557073449	5.02746707332767	4.92553354636982	4.60013893028436	4.36284144474293	MIF4GD	-0.0400964380819742	5.34998169711619	-0.246581016058176	0.81150195085384	0.972082951885894	-5.45618377150194	Not significant
B0I1T2	4.09265396880672	4.26448148848775	4.08662120853547	4.35280096740012	4.15393818082951	4.21509698913173	5.02180411078299	5.24882454924806	5.18125810894569	5.15004084488237	5.36459742206204	5.1667989390828	5.0454480603879	4.94668635945618	4.79731027992959	5.05439287115676	5.02218522405288	5.12195598427891	MYO1G	0.100028752404793	4.76998308952827	0.757581081143104	0.470634071699746	0.899426478124389	-5.22673321481253	Not significant
B7ZBB8	5.34657036117872	5.47096282985109	5.21137720704034	5.2120594657843	4.89073093358921	4.34822311587766	4.80203280016821	5.0344686777204	4.64490371565427	4.48199579378821	4.43919803141494	4.21448664805712	3.85088849367631	4.22319683811512	4.2971197110201	3.82442465699146	3.80620137785216	3.79739154230652	PPP1R3G	0.243045563554456	4.78802000011831	1.91098307212508	0.0927527700972106	0.745148425043109	-4.12769173592712	Not significant
C9JLW8	3.39409720419825	3.13574868070808	3.69248010245227	3.77897691904393	3.35432594408171	3.09140119787304	4.94782580521104	4.567979293578	4.8536002142574	4.65770996979908	4.97412313037016	5.00625028986454	5.12590646126549	5.09356861512446	4.90318704213453	5.23025029050974	5.22092922298954	5.27644643880251	MCRIP1	-0.223510960421413	4.37752101001422	-1.68993312837168	0.129883250995073	0.767773304670289	-4.37477768643756	Not significant
E9PAV3	4.3445944785733	4.14279630187881	4.24873195593892	4.03393738557014	4.14854686072308	4.34276407967453	3.53501095104507	4.25841452706954	3.71403534930939	4.12027635409064	3.46204824846057	3.3580002077784	4.47592113570164	3.99443941474733	4.27906027068082	4.20938362046508	4.23876655309915	4.70614065537864	NACA	0.0133745594585554	4.12519613483595	0.060830325281053	0.953001001148618	0.992139967317646	-5.48278318462637	Not significant
E9PRG8	5.29413298715712	5.23359212696612	4.91545202624854	5.0311939899697	5.171540347461	5.1260596436996	5.42131420970501	5.36733921276501	5.19674789104414	5.30270317049896	5.26886224272322	5.25224481517995	5.53820540933538	5.68338027908991	5.68936761345334	5.42672624264263	5.5056539714137	5.56152134548433	C11orf98	0.0102196708745092	5.42299403750309	0.0807283070496118	0.937660263960491	0.990021612034054	-5.48146583644159	Not significant
O00116	4.39953411916018	4.2840012356675	4.262903025161	4.42740294589152	4.28269358512152	4.24951982908324	4.63403579499778	4.46835805892895	4.51685476079883	4.60427093545178	4.8012131700817	4.78124489322172	4.48638666982065	4.45295481281822	4.30909124361981	4.51616502845136	4.56287391092907	4.39152785321817	AGPS	-0.104880825521313	4.45421178189888	-0.849284976270449	0.420645785436223	0.887750667454134	-5.1638431398213	Not significant
O00124	3.90500062799897	4.39581524108895	3.94550085846055	4.44924240749668	4.98462445408328	5.48812687979022	2.12097462336112	2.06447945815474	2.06883203024727	1.86917220370868	2.5769513127028	2.55652609439703	2.59450468437061	2.89127735026228	2.02614188729024	2.53360850633858	2.44386114874965	3.03998727894807	UBXN8	0.243697371258422	2.99534199753945	1.66761662534056	0.134321905256006	0.772801095655198	-4.39917872431552	Not significant
O00148	3.9141962540103	3.59918245118538	4.01416522125874	3.91557388262259	4.38557604342291	3.84835622468523	4.8839004872497	4.72851281338556	5.12488146364776	4.30896793726685	5.09530118292459	5.22734555605406	4.81786570624224	5.05600091893872	4.98417921261105	5.13687516247596	5.23847611880981	4.75605889947104	DDX39A	-0.0774220879975271	4.49994310516865	-0.525617313932481	0.613545010550881	0.932965154681198	-5.35778204619852	Not significant
O00151	5.11200909383768	5.05444103873266	4.96233225140641	4.98207774297843	4.82941802546289	4.65642614473975	4.79240800942649	4.79304860227868	4.86293101748191	4.90725618045164	4.65642191823544	4.45285805832443	4.78035933599203	4.81755495634886	4.83088034492428	4.70615124039369	4.43336629848792	4.74767799864446	PDLIM1	-0.00657728063200035	4.89163683943607	-0.0535825768194894	0.958594349475365	0.992515829193169	-5.48317111167439	Not significant
O00154	4.24820111350687	4.24476663996723	4.18758340169124	3.98636448180578	3.79335026985497	3.98988789588154	4.47790931893342	4.24681658184643	4.43598298888665	4.29715450986962	4.30350088570201	4.29564396588476	3.97238416598144	3.9039166996469	4.11063378702123	4.01441087510331	4.00334145093194	4.11684857876617	ACOT7	-0.100998225653724	4.18233241998038	-0.797647723486974	0.44832212029758	0.893446678303698	-5.19998283008141	Not significant
O00159-3	5.01066650294809	5.26992282453254	5.37768932749592	5.28385029695326	4.93297602029068	5.25031226468414	4.09804828975128	4.01694048691757	4.15048376825981	4.41595954292636	4.26244057270275	4.1941258497035	3.87891593571108	3.93932951722261	4.04502264246693	3.91614869989169	3.90000935054795	3.97050249256377	MYO1C	0.0795207000874226	4.3689705928472	0.603959873362894	0.562762149851147	0.918575953292248	-5.31824369461778	Not significant
O00160	4.61263690022341	4.85087215628408	5.03478762804562	4.86166254728585	4.79699461729653	4.7163645175774	5.25640210354684	5.48970606852759	5.38682848715444	5.48023718200282	5.60903144701364	5.36960259526641	5.50162326851368	5.48735159322247	5.40051392422695	5.49513095560118	5.45552848596091	5.39420954257636	MYO1F	0.15242251525007	5.19976534838634	1.18196826901942	0.271480712235128	0.832374775951824	-4.89086161609828	Not significant
O00161	4.86541490817901	4.87602404112046	4.6575413562842	4.34624082370538	4.45540353019372	4.69639004835815	4.11160145280024	4.14065321313446	4.16504467664945	4.01991680727801	3.92390538930886	3.80536806739009	4.41645825507727	4.30846781678014	4.51413269099779	4.46893875352203	4.36264588723607	4.05298584169936	SNAP23	-0.0227765150071542	4.45310328118193	-0.18389154609594	0.858718411762678	0.978735211410186	-5.46872671323098	Not significant
O00165-2	5.24221380534609	5.53903489188585	5.33992977670045	5.88428312751148	5.20207924656034	5.57838168904074	4.46177906783509	4.24681671555714	4.23910662654863	4.42583183664998	4.37805719256043	4.09510854540367	3.664290078225	3.87251569535085	3.80059804156841	3.51227478554788	3.65743771165498	3.80230428688399	HAX1	0.0966947837958858	4.50444170903334	0.664554242344096	0.525204055980508	0.913758106655715	-5.28430173462717	Not significant
O00170	4.78718467328035	4.97408288193112	5.08768340331523	4.49853049795676	4.88759903340852	4.20636465282581	4.92643436269389	5.02192284747498	4.98778266710472	4.80788763550813	4.95286575739441	4.95011086498119	5.84677768338117	5.59918867628678	5.63780248895643	5.62218377049432	5.52128277781867	5.45091341644914	AIP	0.0115992287791567	5.19259852084138	0.0835117450623548	0.935516372178461	0.989721845526336	-5.48125208404743	Not significant
O00178	5.1707511709686	5.07337606646881	5.00061269048795	5.0371905107971	5.38688660336545	5.35074062277225	4.90954960464589	4.85798526872374	4.94642300090042	4.89399224841938	5.18031114952912	5.29376282452352	4.12274408961671	4.27429855537616	3.9506501176321	4.15698567691836	4.42810273123235	4.67271265953553	GTPBP1	0.000871675112502714	4.73478412596665	0.00681647924563653	0.99472980941931	0.999184330684572	-5.48449286458008	Not significant
O00182	4.66034092326232	4.05410977102083	4.12895891306815	4.28895893450346	5.26154835486715	5.34271270006729	3.75588428571322	3.4428585202838	3.50526619016086	3.50617363649245	4.04311809398033	4.30666761058922	3.85860338175924	3.99443941474733	3.86351266262779	4.14807951935327	4.4567183750829	4.32866254010557	LGALS9	-0.261140294894274	3.96103938279779	-1.60022575429036	0.148588601175709	0.775067250309196	-4.47211418394476	Not significant
O00186	4.13362579617072	4.26451409550504	4.67408653772138	4.24750718463843	4.17969854484312	4.30789581640936	4.48195763084245	4.60685782928339	4.76498566542644	4.40087259678328	4.72119498746496	4.53883044718331	4.62598805713762	4.61737334421991	4.54782324895934	4.49813302995526	4.51588003682008	4.44034777809893	STXBP3	0.0823912616191824	4.45505279219319	0.663950832224914	0.525570386878746	0.913758106655715	-5.28465382408127	Not significant
O00193	5.6453410688906	5.31232392015916	5.39000354711751	5.28288573374171	5.10288029255384	5.33058657712661	4.60923653306955	4.71320197320717	4.9484748053123	4.2411896131091	4.73884175206032	5.09682257949501	3.73337921147803	3.25999186775212	3.48235898233446	3.5735974558169	3.14093892715186	4.04704480978311	SMAP	-0.234146350773245	4.54557909575944	-1.56078306197731	0.157568494818786	0.77800974282517	-4.51423504317518	Not significant
O00203	4.70469433938855	4.55713163784108	4.66582895812482	4.48839605272297	4.74267613156464	4.54177440100625	4.74073615178391	4.75866560815564	4.56514932990424	4.78870163358091	4.89670266598884	4.95161405310065	5.551802498649	5.65618502449924	5.66770037353532	5.52793490693721	5.60034479284761	5.61104122515607	AP3B1	-0.00841690644183317	4.9948692100529	-0.0660180360841275	0.948999143052568	0.992102473384814	-5.48247537306121	Not significant
O00214-2	5.4468506531127	5.08462429287194	5.08793060564373	5.00527328475605	5.31392588587562	5.12137903817034	5.86516893585702	5.92416999728499	5.62539529142396	5.74712136369686	5.91094075978581	5.64039263618753	5.42925477656202	5.15574983380649	5.24557658780701	5.16093594093112	5.33462486875895	5.27725807057612	LGALS8	-0.192243413856108	5.48430308158253	-1.39375423593547	0.201246373678111	0.792243575794515	-4.68717251101154	Not significant
O00221	4.87289048296397	4.03467661317515	4.49092494080281	4.52595723405836	4.27145832925785	4.38878237984167	4.15137609649142	3.75374146362503	3.93558287331575	4.17573674788039	4.18103091969765	3.87189348751115	4.07616996392151	3.27322720509268	3.51044942408814	3.2078295045577	3.13418681082298	3.52439493608372	NFKBIE	-0.679597087161347	4.02701363754496	-4.81516211042449	0.00136684130893207	0.580551345857077	-1.17414405054873	Not significant
O00231-2	4.51541469445133	4.89482226043906	4.79892262971026	4.59445040358118	4.96741811873221	5.03904072328909	5.35398436637407	4.92722078503702	5.1540994138681	4.92093066036741	5.24535702581378	5.36142722907625	5.03576411230785	4.87929607262245	4.79691916166886	4.82595453509297	4.83895768925956	5.03818870798678	PSMD11	-0.0679413516782404	4.93441704853863	-0.398665104040848	0.700669915699338	0.948944014650009	-5.41098773161575	Not significant
O00232	3.52026222454456	3.59598450105514	3.69473264744716	3.20368965312413	3.69827546684584	4.00971138830965	4.60123109545409	4.41276134650777	4.68452926827681	4.51486719959264	4.87287763770425	4.68586681789179	5.11189107295042	5.00722078082343	4.95583006452538	5.07193714424758	5.06109100869495	5.31989769492175	PSMD12	-0.0724725881875767	4.37489183688924	-0.565754716227019	0.587223404754605	0.926008229897712	-5.33814809885114	Not significant
O00233	4.72913865484591	4.56515046380136	4.85395830162993	4.90552007730685	4.56622935510553	4.14831472092532	5.27920119284557	5.04886287663038	5.00850674986247	5.07489126154548	4.79477568097571	4.8237041163391	4.83673226849874	4.62191192859112	4.69885475581661	4.75095639989047	4.56825537685134	4.50324809418118	PSMD9	-0.203048949055788	4.84683289753551	-1.6591715826671	0.136037876320485	0.773934596383731	-4.40838158396179	Not significant
O00244	2.97307931958845	3.23507346784634	3.45979988270467	3.79362583389083	3.04615057344463	3.31114781665502	5.71145027806732	5.2024591538081	5.47419686131854	5.28610261090652	5.45588785923166	5.95674624508554	5.54648849133875	6.11174080633421	6.304503423007	5.81968436425199	5.978498519079	5.95912916513978	ATOX1	0.106085112998042	4.79671525283053	0.525916302562867	0.61334664152449	0.932965154681198	-5.35764069072877	Not significant
O00257	5.39843158007593	5.32662221496963	5.25738520033588	5.62191470433075	5.04213714033052	4.83756897897034	4.41853142083614	4.60685782928339	4.57116093290388	4.55573559448883	3.58863337569753	3.66510819667009	4.60982708255356	4.60134140774998	4.4420011915867	4.64798935968881	4.0026134082703	3.91668245072523	CBX4	0.0360104561791231	4.82693525591144	0.280987786513916	0.785919060113778	0.964588105807359	-5.44777475504694	Not significant
O00264	4.19643605978421	3.53270651618876	2.98088289410171	3.86611539558289	3.40598947507166	3.09140119787304	4.91186591779757	4.34200042773222	4.61938721508697	4.78420275642475	4.34981996179492	4.72595333655754	5.74574019420617	5.68039205716632	5.8506846630845	5.58418648994811	5.69770412437236	5.42902157478208	PGRMC1	-0.432981056900217	4.73485686214588	-2.81898135126086	0.0227515092899124	0.612982942304409	-3.08345027891311	Not significant
O00267	4.1166835566144	4.13118620977897	4.25161482013632	4.29099385615376	4.46096487795089	4.34024537370852	4.23175386513706	4.23978133128004	4.17607086443979	4.31076082610263	4.14879124038581	4.31893494861522	4.66093427133203	4.61262194508037	4.5836256664961	4.37103379223297	4.63640532451675	4.63212451408337	SUPT5H	-0.00859406898136991	4.33216019653714	-0.0702267639030447	0.945753611086162	0.991658485983252	-5.48220717498815	Not significant
O00268	5.58138270609271	5.86016822967357	5.86339102058581	5.81632006829654	5.8923101300053	5.25562196427675	4.09539745963633	4.4905711020923	3.9618600915895	4.09896590693137	3.71251695037622	3.94506590382958	3.97670816460874	4.03627117539569	4.10061807772749	3.8272026861785	4.05992334429118	3.74637657809786	TAF4	0.244507392274592	4.67341647291656	1.85791767741147	0.100616603081621	0.745148425043109	-4.18777460598054	Not significant
O00273	5.56519831713759	5.29579964360279	5.58005289810571	5.13827992453817	5.34012660997852	5.07799277791633	3.66487130605142	4.02005842037151	3.84684519772112	3.45052237220598	3.52174553872585	3.63837017310017	4.7114069951626	5.04485325479408	4.86793338113757	4.71865099720645	4.40364974369385	4.18900762350724	DFFA	0.139744900138924	4.71703132285333	0.875955834041119	0.406830071930446	0.88114664493966	-5.14446396925683	Not significant
O00291	4.73489866518233	4.65057816982892	4.90940473827277	4.78924193359262	4.64975013428759	4.53478310660305	4.96476683191761	4.82128632746981	4.98661752542271	4.77181581656999	4.83003312341359	4.65223835613748	4.90584459359688	4.95987038773412	4.68299230689973	4.86218302954927	4.97815704317897	4.73270868178019	HIP1	-0.0579250685546571	4.83954082928828	-0.461702903362353	0.656708210565943	0.936223632642609	-5.38628363935979	Not significant
O00299	4.58710064084538	4.47443813879735	3.99798294234344	4.44183406363392	4.31084873357069	4.12073645358817	4.8458880690973	4.8572615501529	4.7079247008607	4.72018229221583	4.62491666918207	4.58787426520516	5.83064922325253	5.67369757215165	5.78496588449612	5.84082444088367	5.71259924728983	5.50618922479357	CLIC1	-0.0860802240311036	5.04483919904952	-0.691053335415301	0.50927176969394	0.911620256130027	-5.26856472707613	Not significant
O00303	4.15002374351336	4.25467330622854	4.61700391911669	4.18091571933472	4.17461065918781	4.23240860960042	4.73492557775146	4.99481395841039	4.85762020896928	4.97019004136096	4.66695018716616	4.49326233669969	5.17160442189458	4.95109435046778	4.82100932126634	5.20609368099458	5.04759156525709	5.10891849312354	EIF3F	0.048009290649102	4.70952255971102	0.340043621768428	0.742664310835813	0.954626281129228	-5.43085248077272	Not significant
O00329	5.02085361769817	5.57850078054661	5.40861898299589	5.19840613922683	5.67982325948584	5.64007583229007	4.25770343095365	4.72763790389387	4.52048195097606	4.40843563590964	4.70838606539916	4.59504436716118	4.8838925470622	5.07123693556204	4.82473432191331	4.81888042894275	5.03998613050223	5.07740104143146	PIK3CD	0.404975341429499	4.92330420261942	3.01626797178444	0.0168445531473782	0.612982942304409	-2.86365832453073	Not significant
O00330	4.76127235180318	4.76245678039518	4.46234169931482	5.02926228523749	4.61435996878309	4.60420244582207	5.2925347538534	5.14166553036934	5.19146903215242	5.2960469542881	5.2141042792559	5.15677009957759	4.32063729500132	4.74846377140409	4.41809758958279	4.63564452862273	4.46825787696136	4.71758561134054	PDHX	0.0927138938369028	4.83783841380442	0.618780662723234	0.553433463370594	0.916371058557911	-5.31020813596402	Not significant
O00399	5.06886532312773	5.07901105339375	5.09035017611086	4.85842259973646	5.21223424997452	5.08818664947885	5.17899581609284	5.26530359630384	5.19837414978833	5.10881420752917	5.28995926466661	5.35271175907619	4.73823689420991	4.67558277329022	4.58534054434166	4.5198377038687	4.65759092752311	4.80534651357259	DCTN6	0.0112664631857763	5.00099924273638	0.090958131479418	0.929783737582844	0.988391275826227	-5.48064470451014	Not significant
O00410-3	3.83737447036065	4.34096706732603	4.46899942126604	4.29698632753768	4.69337420886457	4.71892982616177	4.63561109030219	4.72068790533392	4.65529394377834	4.57662284754055	5.04779894131711	4.93917733791465	4.43829015209746	4.02756127095157	3.88156386676553	4.28063447813357	4.11294216882749	4.74953848287612	IPO5	0.0593135102837389	4.33341532606197	0.3289830933511	0.750697154697374	0.957501393153382	-5.43425949214528	Not significant
O00418	5.91033022477539	5.65988329516893	5.45633647445836	4.92419608974279	5.5022470869989	5.64987786079924	4.30953122431577	4.05232238733682	4.04902580833614	3.38022837211003	3.52174553872585	3.38597549052896	4.61260527509108	4.49768364662548	4.39005935398419	4.04601312415543	3.915481595379	3.8235411819712	EEF2K	-0.207525798350337	4.84039267555224	-1.67133270935907	0.13357318025839	0.772777989284115	-4.39512371503921	Not significant
O00422	5.15980854907469	5.32285726397608	5.2990147867842	5.64053985793005	5.31708732422556	5.1647319347108	5.00712130466695	5.37327207007253	4.73880968099053	5.45646054135756	4.62017156848878	4.97219899096639	3.60438112784719	4.32788361229445	4.10691313261692	3.37665532425075	3.38826220802501	3.20596695040161	SAP18	0.417567321584742	4.79922065465531	2.83784563386493	0.0221035695777813	0.612982942304409	-3.06222019614804	Not significant
O00429	2.87409699813232	3.31032932137081	3.05278833604165	3.33261576469132	2.58553296361422	1.86942462496901	3.96953259752621	4.29205243987013	4.35397517810499	4.3750506891148	4.44738184256561	4.41373223220184	4.48096680487932	3.97760482910752	4.2412793848266	4.20949903567859	4.20828540245936	4.41734772911282	DNM1L	0.0851300632702024	3.81743049848105	0.44253105375422	0.669938598342638	0.940196862905976	-5.39415898197919	Not significant
O00429-4	4.02164204333031	3.94877750884487	3.97351222929348	3.51797405706484	3.26425520597813	4.02986955512589	3.67350811548382	4.05232238733682	3.36350307132967	4.17101429082955	4.14879124038581	4.49326233669969	3.32318591119956	3.45682680259662	3.49106342879893	3.30317636160055	3.1234353182085	3.26771386478011	DNM1L_O00429-4	0.146530209588206	3.74604379479867	1.05809162694689	0.321208440403676	0.849461655136672	-5.00001917164272	Not significant
O00442-2	5.96151050428514	6.32236639038858	6.12618681039599	5.69044601714508	6.04632780452156	6.4698005180184	3.10926832020121	3.06397478335778	3.43851500923596	2.97208200185158	3.31390938460767	3.3217947632325	4.59715209258524	4.09171639567339	4.41813015501023	4.54203888316617	4.4363053937198	4.91800316911138	RTCA	-0.063291115883949	4.52433141441522	-0.361309957823943	0.727314192922925	0.954626281129228	-5.42399636284007	Not significant
O00461	4.62359904476065	4.45722516211148	4.42440734728415	4.99639501356805	4.47931746825441	4.55397011539635	4.35172877023784	4.53884208676596	4.57582526307682	4.38857606033883	4.13838252635804	4.4104995580933	4.97349878235798	4.7331750122456	4.90373254302559	5.0964962362867	5.09796996911546	4.97003958340471	GOLIM4	-0.0731947787444783	4.61301147641325	-0.527313794308904	0.61241990244297	0.932965154681198	-5.35697900500133	Not significant
O00471	4.6440379017938	4.50502780364423	4.41308947195074	4.73047811011416	4.3732056195771	4.67267301947945	4.62249281967139	4.94718864410905	4.75374097318643	4.91159340306647	4.87590389091884	4.75677876755681	4.75066839259348	4.93783054276423	4.79749348386443	4.65592866604807	4.85529942598963	4.49222496645941	EXOC5	0.12428262548628	4.73454101742936	0.886627760243898	0.401393637035201	0.88114664493966	-5.13657675814554	Not significant
O00483	3.69500299085209	3.5247152927964	3.7303321417428	3.73294334426067	3.64125391316865	3.64401112402377	3.79220665346291	3.67429579374454	3.78975754359556	3.4845857553238	3.60724188254039	3.84847410678112	5.76223784742683	5.51677221510537	5.7233646884472	5.77296136975458	5.85312617824025	5.91117631782199	NDUFA4	-0.177888063365174	4.32753846556469	-1.44184876303122	0.187685081572882	0.785123481766724	-4.63835561236444	Not significant
O00487	5.40331692025627	5.20790063540117	5.25357019265206	5.10668165810617	5.36144750913561	5.22528193683109	5.13458936871984	4.99269471259227	5.17839331269441	4.69891439178169	4.93557048625999	5.26737035571778	5.40088572952823	5.13456074770507	5.5424818299728	5.22774463006449	5.15300534266708	5.32729418491374	PSMD14	-0.201211974268611	5.21232468570047	-1.63186772720678	0.141725098598768	0.773934596383731	-4.43801451033152	Not significant
